Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,688,Serbia,SRB,78,Lead and articles thereof,1,No Quantity,,,1959,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,690,Seychelles,SYC,78,Lead and articles thereof,1,No Quantity,,,4288,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,699,India,IND,78,Lead and articles thereof,1,No Quantity,,,626864,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,699,India,IND,78,Lead and articles thereof,1,No Quantity,,,52077838,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,702,Singapore,SGP,78,Lead and articles thereof,1,No Quantity,,,699817,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,702,Singapore,SGP,78,Lead and articles thereof,1,No Quantity,,,580067,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,703,Slovakia,SVK,78,Lead and articles thereof,1,No Quantity,,,7929,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,704,Viet Nam,VNM,78,Lead and articles thereof,1,No Quantity,,,3023,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,705,Slovenia,SVN,78,Lead and articles thereof,1,No Quantity,,,417,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,710,South Africa,ZAF,78,Lead and articles thereof,1,No Quantity,,,567368,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,710,South Africa,ZAF,78,Lead and articles thereof,1,No Quantity,,,12390,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,724,Spain,ESP,78,Lead and articles thereof,1,No Quantity,,,5911316,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,724,Spain,ESP,78,Lead and articles thereof,1,No Quantity,,,4375730,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,752,Sweden,SWE,78,Lead and articles thereof,1,No Quantity,,,9198,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,752,Sweden,SWE,78,Lead and articles thereof,1,No Quantity,,,25244164,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,757,Switzerland,CHE,78,Lead and articles thereof,1,No Quantity,,,4795874,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,764,Thailand,THA,78,Lead and articles thereof,1,No Quantity,,,9998573,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,780,Trinidad and Tobago,TTO,78,Lead and articles thereof,1,No Quantity,,,14604,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,784,United Arab Emirates,ARE,78,Lead and articles thereof,1,No Quantity,,,275778,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,784,United Arab Emirates,ARE,78,Lead and articles thereof,1,No Quantity,,,14498753,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,792,Turkey,TUR,78,Lead and articles thereof,1,No Quantity,,,1732682,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,792,Turkey,TUR,78,Lead and articles thereof,1,No Quantity,,,387705,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,800,Uganda,UGA,78,Lead and articles thereof,1,No Quantity,,,261092,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,818,Egypt,EGY,78,Lead and articles thereof,1,No Quantity,,,16725557,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,834,United Rep. of Tanzania,TZA,78,Lead and articles thereof,1,No Quantity,,,4450427,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,842,USA,USA,78,Lead and articles thereof,1,No Quantity,,,586580,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,842,USA,USA,78,Lead and articles thereof,1,No Quantity,,,3928171,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,0,World,WLD,79,Zinc and articles thereof,1,No Quantity,,,237596033,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,0,World,WLD,79,Zinc and articles thereof,1,No Quantity,,,111128248,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,4,Afghanistan,AFG,79,Zinc and articles thereof,1,No Quantity,,,7774,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,12,Algeria,DZA,79,Zinc and articles thereof,1,No Quantity,,,92737,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,24,Angola,AGO,79,Zinc and articles thereof,1,No Quantity,,,5015,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,28,Antigua and Barbuda,ATG,79,Zinc and articles thereof,1,No Quantity,,,69945,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,31,Azerbaijan,AZE,79,Zinc and articles thereof,1,No Quantity,,,5567,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,32,Argentina,ARG,79,Zinc and articles thereof,1,No Quantity,,,496155,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,32,Argentina,ARG,79,Zinc and articles thereof,1,No Quantity,,,19341,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,36,Australia,AUS,79,Zinc and articles thereof,1,No Quantity,,,88493,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,36,Australia,AUS,79,Zinc and articles thereof,1,No Quantity,,,3037204,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,40,Austria,AUT,79,Zinc and articles thereof,1,No Quantity,,,10531,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,40,Austria,AUT,79,Zinc and articles thereof,1,No Quantity,,,692925,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,44,Bahamas,BHS,79,Zinc and articles thereof,1,No Quantity,,,2642,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,48,Bahrain,BHR,79,Zinc and articles thereof,1,No Quantity,,,327473,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,51,Armenia,ARM,79,Zinc and articles thereof,1,No Quantity,,,3659,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,52,Barbados,BRB,79,Zinc and articles thereof,1,No Quantity,,,13512,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,56,Belgium,BEL,79,Zinc and articles thereof,1,No Quantity,,,13767011,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,56,Belgium,BEL,79,Zinc and articles thereof,1,No Quantity,,,3530141,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,68,Bolivia (Plurinational State of),BOL,79,Zinc and articles thereof,1,No Quantity,,,5177,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,76,Brazil,BRA,79,Zinc and articles thereof,1,No Quantity,,,140399,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,100,Bulgaria,BGR,79,Zinc and articles thereof,1,No Quantity,,,39157,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,120,Cameroon,CMR,79,Zinc and articles thereof,1,No Quantity,,,13116,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,124,Canada,CAN,79,Zinc and articles thereof,1,No Quantity,,,79378,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,124,Canada,CAN,79,Zinc and articles thereof,1,No Quantity,,,64577,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,132,Cabo Verde,CPV,79,Zinc and articles thereof,1,No Quantity,,,3329,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,144,Sri Lanka,LKA,79,Zinc and articles thereof,1,No Quantity,,,25640,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,152,Chile,CHL,79,Zinc and articles thereof,1,No Quantity,,,10011,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,152,Chile,CHL,79,Zinc and articles thereof,1,No Quantity,,,238435,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,156,China,CHN,79,Zinc and articles thereof,1,No Quantity,,,8838007,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,156,China,CHN,79,Zinc and articles thereof,1,No Quantity,,,11427731,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,170,Colombia,COL,79,Zinc and articles thereof,1,No Quantity,,,87741,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,178,Congo,COG,79,Zinc and articles thereof,1,No Quantity,,,2058,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,191,Croatia,HRV,79,Zinc and articles thereof,1,No Quantity,,,104888,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,192,Cuba,CUB,79,Zinc and articles thereof,1,No Quantity,,,39666,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,196,Cyprus,CYP,79,Zinc and articles thereof,1,No Quantity,,,44228,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,203,Czech Rep.,CZE,79,Zinc and articles thereof,1,No Quantity,,,63288,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,203,Czech Rep.,CZE,79,Zinc and articles thereof,1,No Quantity,,,440120,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,208,Denmark,DNK,79,Zinc and articles thereof,1,No Quantity,,,225244,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,208,Denmark,DNK,79,Zinc and articles thereof,1,No Quantity,,,792543,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,214,Dominican Rep.,DOM,79,Zinc and articles thereof,1,No Quantity,,,433039,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,226,Equatorial Guinea,GNQ,79,Zinc and articles thereof,1,No Quantity,,,31997,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,233,Estonia,EST,79,Zinc and articles thereof,1,No Quantity,,,98929,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,234,Faeroe Isds,FRO,79,Zinc and articles thereof,1,No Quantity,,,8110,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,246,Finland,FIN,79,Zinc and articles thereof,1,No Quantity,,,780303,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,246,Finland,FIN,79,Zinc and articles thereof,1,No Quantity,,,294655,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,251,France,FRA,79,Zinc and articles thereof,1,No Quantity,,,965206,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,251,France,FRA,79,Zinc and articles thereof,1,No Quantity,,,13598570,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,276,Germany,DEU,79,Zinc and articles thereof,1,No Quantity,,,17316600,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,276,Germany,DEU,79,Zinc and articles thereof,1,No Quantity,,,14552353,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,288,Ghana,GHA,79,Zinc and articles thereof,1,No Quantity,,,7774,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,292,Gibraltar,GIB,79,Zinc and articles thereof,1,No Quantity,,,2539,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,300,Greece,GRC,79,Zinc and articles thereof,1,No Quantity,,,2478,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,300,Greece,GRC,79,Zinc and articles thereof,1,No Quantity,,,400331,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,324,Guinea,GIN,79,Zinc and articles thereof,1,No Quantity,,,10510,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,344,"China, Hong Kong SAR",HKG,79,Zinc and articles thereof,1,No Quantity,,,555885,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,344,"China, Hong Kong SAR",HKG,79,Zinc and articles thereof,1,No Quantity,,,1947329,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,348,Hungary,HUN,79,Zinc and articles thereof,1,No Quantity,,,419671,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,352,Iceland,ISL,79,Zinc and articles thereof,1,No Quantity,,,38371,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,360,Indonesia,IDN,79,Zinc and articles thereof,1,No Quantity,,,11917,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,364,Iran,IRN,79,Zinc and articles thereof,1,No Quantity,,,53058,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,372,Ireland,IRL,79,Zinc and articles thereof,1,No Quantity,,,2108650,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,372,Ireland,IRL,79,Zinc and articles thereof,1,No Quantity,,,6860236,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,376,Israel,ISR,79,Zinc and articles thereof,1,No Quantity,,,220797,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,376,Israel,ISR,79,Zinc and articles thereof,1,No Quantity,,,17226,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,381,Italy,ITA,79,Zinc and articles thereof,1,No Quantity,,,742482,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,381,Italy,ITA,79,Zinc and articles thereof,1,No Quantity,,,3095135,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,392,Japan,JPN,79,Zinc and articles thereof,1,No Quantity,,,39516,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,392,Japan,JPN,79,Zinc and articles thereof,1,No Quantity,,,225464,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,398,Kazakhstan,KAZ,79,Zinc and articles thereof,1,No Quantity,,,51374,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,400,Jordan,JOR,79,Zinc and articles thereof,1,No Quantity,,,35097,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,410,Rep. of Korea,KOR,79,Zinc and articles thereof,1,No Quantity,,,15525,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,410,Rep. of Korea,KOR,79,Zinc and articles thereof,1,No Quantity,,,751609,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,414,Kuwait,KWT,79,Zinc and articles thereof,1,No Quantity,,,97903,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,422,Lebanon,LBN,79,Zinc and articles thereof,1,No Quantity,,,359712,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,422,Lebanon,LBN,79,Zinc and articles thereof,1,No Quantity,,,6150,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,426,Lesotho,LSO,79,Zinc and articles thereof,1,No Quantity,,,10714,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,428,Latvia,LVA,79,Zinc and articles thereof,1,No Quantity,,,208,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,434,Libya,LBY,79,Zinc and articles thereof,1,No Quantity,,,7763,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,440,Lithuania,LTU,79,Zinc and articles thereof,1,No Quantity,,,18724,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,442,Luxembourg,LUX,79,Zinc and articles thereof,1,No Quantity,,,1307929,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,458,Malaysia,MYS,79,Zinc and articles thereof,1,No Quantity,,,243400,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,470,Malta,MLT,79,Zinc and articles thereof,1,No Quantity,,,96726,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,480,Mauritius,MUS,79,Zinc and articles thereof,1,No Quantity,,,4499,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,484,Mexico,MEX,79,Zinc and articles thereof,1,No Quantity,,,507479,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,490,"Other Asia, nes",,79,Zinc and articles thereof,1,No Quantity,,,605152,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,490,"Other Asia, nes",,79,Zinc and articles thereof,1,No Quantity,,,198001,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,498,Rep. of Moldova,MDA,79,Zinc and articles thereof,1,No Quantity,,,144566,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,499,Montenegro,MNE,79,Zinc and articles thereof,1,No Quantity,,,1477,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,504,Morocco,MAR,79,Zinc and articles thereof,1,No Quantity,,,4708,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,512,Oman,OMN,79,Zinc and articles thereof,1,No Quantity,,,16762,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,516,Namibia,NAM,79,Zinc and articles thereof,1,No Quantity,,,481498,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,528,Netherlands,NLD,79,Zinc and articles thereof,1,No Quantity,,,4396238,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,528,Netherlands,NLD,79,Zinc and articles thereof,1,No Quantity,,,2381045,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,533,Aruba,ABW,79,Zinc and articles thereof,1,No Quantity,,,6158,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,554,New Zealand,NZL,79,Zinc and articles thereof,1,No Quantity,,,169452,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,566,Nigeria,NGA,79,Zinc and articles thereof,1,No Quantity,,,3037,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,566,Nigeria,NGA,79,Zinc and articles thereof,1,No Quantity,,,26146,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,579,Norway,NOR,79,Zinc and articles thereof,1,No Quantity,,,143650456,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,579,Norway,NOR,79,Zinc and articles thereof,1,No Quantity,,,1147796,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,586,Pakistan,PAK,79,Zinc and articles thereof,1,No Quantity,,,94684,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,604,Peru,PER,79,Zinc and articles thereof,1,No Quantity,,,289031,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,604,Peru,PER,79,Zinc and articles thereof,1,No Quantity,,,129775,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,608,Philippines,PHL,79,Zinc and articles thereof,1,No Quantity,,,10614,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,616,Poland,POL,79,Zinc and articles thereof,1,No Quantity,,,975327,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,616,Poland,POL,79,Zinc and articles thereof,1,No Quantity,,,2029233,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,620,Portugal,PRT,79,Zinc and articles thereof,1,No Quantity,,,73640,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,620,Portugal,PRT,79,Zinc and articles thereof,1,No Quantity,,,1909747,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,634,Qatar,QAT,79,Zinc and articles thereof,1,No Quantity,,,424626,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,642,Romania,ROU,79,Zinc and articles thereof,1,No Quantity,,,752627,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,643,Russian Federation,RUS,79,Zinc and articles thereof,1,No Quantity,,,267029,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,682,Saudi Arabia,SAU,79,Zinc and articles thereof,1,No Quantity,,,476599,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,686,Senegal,SEN,79,Zinc and articles thereof,1,No Quantity,,,60912,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,688,Serbia,SRB,79,Zinc and articles thereof,1,No Quantity,,,15319,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,688,Serbia,SRB,79,Zinc and articles thereof,1,No Quantity,,,38621,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,699,India,IND,79,Zinc and articles thereof,1,No Quantity,,,96908,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,699,India,IND,79,Zinc and articles thereof,1,No Quantity,,,3270475,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,702,Singapore,SGP,79,Zinc and articles thereof,1,No Quantity,,,637284,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,703,Slovakia,SVK,79,Zinc and articles thereof,1,No Quantity,,,552,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,703,Slovakia,SVK,79,Zinc and articles thereof,1,No Quantity,,,666861,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,704,Viet Nam,VNM,79,Zinc and articles thereof,1,No Quantity,,,792862,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,705,Slovenia,SVN,79,Zinc and articles thereof,1,No Quantity,,,1501107,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,710,South Africa,ZAF,79,Zinc and articles thereof,1,No Quantity,,,180561,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,710,South Africa,ZAF,79,Zinc and articles thereof,1,No Quantity,,,192240,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,716,Zimbabwe,ZWE,79,Zinc and articles thereof,1,No Quantity,,,2795,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,724,Spain,ESP,79,Zinc and articles thereof,1,No Quantity,,,35149691,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,724,Spain,ESP,79,Zinc and articles thereof,1,No Quantity,,,2913106,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,752,Sweden,SWE,79,Zinc and articles thereof,1,No Quantity,,,1373312,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,752,Sweden,SWE,79,Zinc and articles thereof,1,No Quantity,,,1134463,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,757,Switzerland,CHE,79,Zinc and articles thereof,1,No Quantity,,,32502,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,757,Switzerland,CHE,79,Zinc and articles thereof,1,No Quantity,,,165597,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,764,Thailand,THA,79,Zinc and articles thereof,1,No Quantity,,,3271,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,764,Thailand,THA,79,Zinc and articles thereof,1,No Quantity,,,31703,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,784,United Arab Emirates,ARE,79,Zinc and articles thereof,1,No Quantity,,,229519,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,784,United Arab Emirates,ARE,79,Zinc and articles thereof,1,No Quantity,,,491267,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,788,Tunisia,TUN,79,Zinc and articles thereof,1,No Quantity,,,976693,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,792,Turkey,TUR,79,Zinc and articles thereof,1,No Quantity,,,60858,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,792,Turkey,TUR,79,Zinc and articles thereof,1,No Quantity,,,3108119,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,795,Turkmenistan,TKM,79,Zinc and articles thereof,1,No Quantity,,,73387,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,800,Uganda,UGA,79,Zinc and articles thereof,1,No Quantity,,,20052,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,804,Ukraine,UKR,79,Zinc and articles thereof,1,No Quantity,,,44567,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,818,Egypt,EGY,79,Zinc and articles thereof,1,No Quantity,,,116084,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,826,United Kingdom,GBR,79,Zinc and articles thereof,1,No Quantity,,,18095,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,842,USA,USA,79,Zinc and articles thereof,1,No Quantity,,,2348013,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,842,USA,USA,79,Zinc and articles thereof,1,No Quantity,,,19063327,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,862,Venezuela,VEN,79,Zinc and articles thereof,1,No Quantity,,,6726,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,887,Yemen,YEM,79,Zinc and articles thereof,1,No Quantity,,,28169,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,894,Zambia,ZMB,79,Zinc and articles thereof,1,No Quantity,,,5041,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,0,World,WLD,80,Tin and articles thereof,1,No Quantity,,,169394153,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,0,World,WLD,80,Tin and articles thereof,1,No Quantity,,,62397604,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,24,Angola,AGO,80,Tin and articles thereof,1,No Quantity,,,82009,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,31,Azerbaijan,AZE,80,Tin and articles thereof,1,No Quantity,,,2091,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,36,Australia,AUS,80,Tin and articles thereof,1,No Quantity,,,12651,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,36,Australia,AUS,80,Tin and articles thereof,1,No Quantity,,,262455,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,40,Austria,AUT,80,Tin and articles thereof,1,No Quantity,,,9604,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,40,Austria,AUT,80,Tin and articles thereof,1,No Quantity,,,438047,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,50,Bangladesh,BGD,80,Tin and articles thereof,1,No Quantity,,,6721,0
H4,2012,2012,2012,2,0,1,Import,826,United Kingdom,GBR,56,Belgium,BEL,80,Tin and articles thereof,1,No Quantity,,,1554068,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,56,Belgium,BEL,80,Tin and articles thereof,1,No Quantity,,,3385093,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,60,Bermuda,BMU,80,Tin and articles thereof,1,No Quantity,,,13030,0
H4,2012,2012,2012,2,0,2,Export,826,United Kingdom,GBR,76,Brazil,BRA,80,Tin and articles thereof,1,No Quantity,,,190888,0
